9.4006 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025AE26C6748>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000025AE27DBDD8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.3215 	EXP 	continue_text: autoDraw = True
18.3281 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.3560 	EXP 	continue_text: autoDraw = True
18.3618 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.3884 	EXP 	continue_text: autoDraw = True
18.3943 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.4217 	EXP 	continue_text: autoDraw = True
18.4275 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.4550 	EXP 	continue_text: autoDraw = True
18.4610 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.4893 	EXP 	continue_text: autoDraw = True
18.4953 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.5239 	EXP 	continue_text: autoDraw = True
18.5296 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.5575 	EXP 	continue_text: autoDraw = True
18.5632 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.5909 	EXP 	continue_text: autoDraw = True
18.5968 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.6250 	EXP 	continue_text: autoDraw = True
18.6310 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.6591 	EXP 	continue_text: autoDraw = True
18.6651 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.6933 	EXP 	continue_text: autoDraw = True
18.6991 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.7271 	EXP 	continue_text: autoDraw = True
18.7330 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.7634 	EXP 	continue_text: autoDraw = True
18.7697 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.7909 	DATA 	Mouse: Left button down, pos=(674,546)
18.7978 	EXP 	continue_text: autoDraw = True
18.8054 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.8123 	EXP 	New trial (rep=0, index=2): OrderedDict([('this_trial', 2), ('tangram_set', 1)])
18.8213 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.8504 	EXP 	continue_text: autoDraw = True
18.8504 	EXP 	one: autoDraw = False
18.8504 	EXP 	two: autoDraw = False
18.8504 	EXP 	three: autoDraw = False
18.8504 	EXP 	seven: autoDraw = False
18.8504 	EXP 	eight: autoDraw = False
18.8504 	EXP 	nine: autoDraw = False
18.8504 	EXP 	four: autoDraw = False
18.8504 	EXP 	five: autoDraw = False
18.8504 	EXP 	six: autoDraw = False
18.8504 	EXP 	ten: autoDraw = False
18.8504 	EXP 	eleven: autoDraw = False
18.8504 	EXP 	twelve: autoDraw = False
18.8504 	EXP 	gram01: autoDraw = False
18.8504 	EXP 	gram02: autoDraw = False
18.8504 	EXP 	gram03: autoDraw = False
18.8504 	EXP 	gram04: autoDraw = False
18.8504 	EXP 	gram05: autoDraw = False
18.8504 	EXP 	gram06: autoDraw = False
18.8504 	EXP 	gram07: autoDraw = False
18.8504 	EXP 	gram08: autoDraw = False
18.8504 	EXP 	gram09: autoDraw = False
18.8504 	EXP 	gram10: autoDraw = False
18.8504 	EXP 	gram11: autoDraw = False
18.8504 	EXP 	gram12: autoDraw = False
18.8504 	EXP 	easy_succ: autoDraw = False
18.8504 	EXP 	one: autoDraw = True
18.8504 	EXP 	two: autoDraw = True
18.8504 	EXP 	three: autoDraw = True
18.8504 	EXP 	seven: autoDraw = True
18.8504 	EXP 	eight: autoDraw = True
18.8504 	EXP 	nine: autoDraw = True
18.8504 	EXP 	four: autoDraw = True
18.8504 	EXP 	five: autoDraw = True
18.8504 	EXP 	six: autoDraw = True
18.8504 	EXP 	ten: autoDraw = True
18.8504 	EXP 	eleven: autoDraw = True
18.8504 	EXP 	twelve: autoDraw = True
18.8504 	EXP 	continue_text: autoDraw = True
18.8504 	EXP 	gram01: autoDraw = True
18.8504 	EXP 	gram02: autoDraw = True
18.8504 	EXP 	gram03: autoDraw = True
18.8504 	EXP 	gram04: autoDraw = True
18.8504 	EXP 	gram05: autoDraw = True
18.8504 	EXP 	gram06: autoDraw = True
18.8504 	EXP 	gram07: autoDraw = True
18.8504 	EXP 	gram08: autoDraw = True
18.8504 	EXP 	gram09: autoDraw = True
18.8504 	EXP 	gram10: autoDraw = True
18.8504 	EXP 	gram11: autoDraw = True
18.8504 	EXP 	gram12: autoDraw = True
18.8504 	EXP 	easy_succ: autoDraw = True
18.8586 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.8804 	DATA 	Mouse:  Left button up, pos=(674,546)
18.8874 	EXP 	continue_text: autoDraw = True
18.8939 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.9225 	EXP 	continue_text: autoDraw = True
18.9282 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.9579 	EXP 	continue_text: autoDraw = True
18.9636 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
18.9930 	EXP 	continue_text: autoDraw = True
18.9990 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.0293 	EXP 	continue_text: autoDraw = True
19.0350 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.0648 	EXP 	continue_text: autoDraw = True
19.0704 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.1006 	EXP 	continue_text: autoDraw = True
19.1066 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.1375 	EXP 	continue_text: autoDraw = True
19.1442 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.1669 	DATA 	Mouse: Left button down, pos=(680,541)
19.1744 	EXP 	continue_text: autoDraw = True
19.1821 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.1898 	EXP 	New trial (rep=0, index=3): OrderedDict([('this_trial', 3), ('tangram_set', 2)])
19.1993 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.2330 	EXP 	continue_text: autoDraw = True
19.2330 	EXP 	one: autoDraw = False
19.2330 	EXP 	two: autoDraw = False
19.2330 	EXP 	three: autoDraw = False
19.2330 	EXP 	seven: autoDraw = False
19.2330 	EXP 	eight: autoDraw = False
19.2330 	EXP 	nine: autoDraw = False
19.2330 	EXP 	four: autoDraw = False
19.2330 	EXP 	five: autoDraw = False
19.2330 	EXP 	six: autoDraw = False
19.2330 	EXP 	ten: autoDraw = False
19.2330 	EXP 	eleven: autoDraw = False
19.2330 	EXP 	twelve: autoDraw = False
19.2330 	EXP 	gram01: autoDraw = False
19.2330 	EXP 	gram02: autoDraw = False
19.2330 	EXP 	gram03: autoDraw = False
19.2330 	EXP 	gram04: autoDraw = False
19.2330 	EXP 	gram05: autoDraw = False
19.2330 	EXP 	gram06: autoDraw = False
19.2330 	EXP 	gram07: autoDraw = False
19.2330 	EXP 	gram08: autoDraw = False
19.2330 	EXP 	gram09: autoDraw = False
19.2330 	EXP 	gram10: autoDraw = False
19.2330 	EXP 	gram11: autoDraw = False
19.2330 	EXP 	gram12: autoDraw = False
19.2330 	EXP 	easy_succ: autoDraw = False
19.2330 	EXP 	one: autoDraw = True
19.2330 	EXP 	two: autoDraw = True
19.2330 	EXP 	three: autoDraw = True
19.2330 	EXP 	seven: autoDraw = True
19.2330 	EXP 	eight: autoDraw = True
19.2330 	EXP 	nine: autoDraw = True
19.2330 	EXP 	four: autoDraw = True
19.2330 	EXP 	five: autoDraw = True
19.2330 	EXP 	six: autoDraw = True
19.2330 	EXP 	ten: autoDraw = True
19.2330 	EXP 	eleven: autoDraw = True
19.2330 	EXP 	twelve: autoDraw = True
19.2330 	EXP 	continue_text: autoDraw = True
19.2330 	EXP 	gram01: autoDraw = True
19.2330 	EXP 	gram02: autoDraw = True
19.2330 	EXP 	gram03: autoDraw = True
19.2330 	EXP 	gram04: autoDraw = True
19.2330 	EXP 	gram05: autoDraw = True
19.2330 	EXP 	gram06: autoDraw = True
19.2330 	EXP 	gram07: autoDraw = True
19.2330 	EXP 	gram08: autoDraw = True
19.2330 	EXP 	gram09: autoDraw = True
19.2330 	EXP 	gram10: autoDraw = True
19.2330 	EXP 	gram11: autoDraw = True
19.2330 	EXP 	gram12: autoDraw = True
19.2330 	EXP 	easy_succ: autoDraw = True
19.2412 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.2657 	DATA 	Mouse:  Left button up, pos=(680,541)
19.2733 	EXP 	continue_text: autoDraw = True
19.2797 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.3118 	EXP 	continue_text: autoDraw = True
19.3176 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.3495 	EXP 	continue_text: autoDraw = True
19.3551 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.3861 	EXP 	continue_text: autoDraw = True
19.3924 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.4172 	DATA 	Mouse: Left button down, pos=(680,541)
19.4249 	EXP 	continue_text: autoDraw = True
19.4325 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.4393 	EXP 	New trial (rep=0, index=4): OrderedDict([('this_trial', 4), ('tangram_set', 2)])
19.4489 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.4771 	DATA 	Mouse:  Left button up, pos=(680,541)
19.4845 	EXP 	continue_text: autoDraw = True
19.4845 	EXP 	one: autoDraw = False
19.4845 	EXP 	two: autoDraw = False
19.4845 	EXP 	three: autoDraw = False
19.4845 	EXP 	seven: autoDraw = False
19.4845 	EXP 	eight: autoDraw = False
19.4845 	EXP 	nine: autoDraw = False
19.4845 	EXP 	four: autoDraw = False
19.4845 	EXP 	five: autoDraw = False
19.4845 	EXP 	six: autoDraw = False
19.4845 	EXP 	ten: autoDraw = False
19.4845 	EXP 	eleven: autoDraw = False
19.4845 	EXP 	twelve: autoDraw = False
19.4845 	EXP 	gram01: autoDraw = False
19.4845 	EXP 	gram02: autoDraw = False
19.4845 	EXP 	gram03: autoDraw = False
19.4845 	EXP 	gram04: autoDraw = False
19.4845 	EXP 	gram05: autoDraw = False
19.4845 	EXP 	gram06: autoDraw = False
19.4845 	EXP 	gram07: autoDraw = False
19.4845 	EXP 	gram08: autoDraw = False
19.4845 	EXP 	gram09: autoDraw = False
19.4845 	EXP 	gram10: autoDraw = False
19.4845 	EXP 	gram11: autoDraw = False
19.4845 	EXP 	gram12: autoDraw = False
19.4845 	EXP 	easy_succ: autoDraw = False
19.4845 	EXP 	one: autoDraw = True
19.4845 	EXP 	two: autoDraw = True
19.4845 	EXP 	three: autoDraw = True
19.4845 	EXP 	seven: autoDraw = True
19.4845 	EXP 	eight: autoDraw = True
19.4845 	EXP 	nine: autoDraw = True
19.4845 	EXP 	four: autoDraw = True
19.4845 	EXP 	five: autoDraw = True
19.4845 	EXP 	six: autoDraw = True
19.4845 	EXP 	ten: autoDraw = True
19.4845 	EXP 	eleven: autoDraw = True
19.4845 	EXP 	twelve: autoDraw = True
19.4845 	EXP 	continue_text: autoDraw = True
19.4845 	EXP 	gram01: autoDraw = True
19.4845 	EXP 	gram02: autoDraw = True
19.4845 	EXP 	gram03: autoDraw = True
19.4845 	EXP 	gram04: autoDraw = True
19.4845 	EXP 	gram05: autoDraw = True
19.4845 	EXP 	gram06: autoDraw = True
19.4845 	EXP 	gram07: autoDraw = True
19.4845 	EXP 	gram08: autoDraw = True
19.4845 	EXP 	gram09: autoDraw = True
19.4845 	EXP 	gram10: autoDraw = True
19.4845 	EXP 	gram11: autoDraw = True
19.4845 	EXP 	gram12: autoDraw = True
19.4845 	EXP 	easy_succ: autoDraw = True
19.4914 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.5245 	EXP 	continue_text: autoDraw = True
19.5302 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.5638 	EXP 	continue_text: autoDraw = True
19.5645 	DATA 	Mouse: Left button down, pos=(680,541)
19.5724 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.5801 	EXP 	New trial (rep=0, index=5): OrderedDict([('this_trial', 5), ('tangram_set', 2)])
19.5886 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.6230 	EXP 	continue_text: autoDraw = True
19.6230 	EXP 	one: autoDraw = False
