25.8836 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000024734616710>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000247348ADDA0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
25.6924 	EXP 	easy_succ: autoDraw = False
25.6924 	EXP 	one: autoDraw = True
25.6924 	EXP 	two: autoDraw = True
25.6924 	EXP 	three: autoDraw = True
25.6924 	EXP 	seven: autoDraw = True
25.6924 	EXP 	eight: autoDraw = True
25.6924 	EXP 	nine: autoDraw = True
25.6924 	EXP 	four: autoDraw = True
25.6924 	EXP 	five: autoDraw = True
25.6924 	EXP 	six: autoDraw = True
25.6924 	EXP 	ten: autoDraw = True
25.6924 	EXP 	eleven: autoDraw = True
25.6924 	EXP 	twelve: autoDraw = True
25.7140 	EXP 	gram01: autoDraw = True
25.7140 	EXP 	gram02: autoDraw = True
25.7140 	EXP 	gram03: autoDraw = True
25.7140 	EXP 	gram04: autoDraw = True
25.7140 	EXP 	gram05: autoDraw = True
25.7140 	EXP 	gram06: autoDraw = True
25.7140 	EXP 	gram07: autoDraw = True
25.7140 	EXP 	gram08: autoDraw = True
25.7140 	EXP 	gram09: autoDraw = True
25.7140 	EXP 	gram10: autoDraw = True
25.7140 	EXP 	gram11: autoDraw = True
25.7140 	EXP 	gram12: autoDraw = True
25.7140 	EXP 	easy_succ: autoDraw = True
25.7412 	DATA 	Mouse: Left button down, pos=(592,541)
25.7806 	EXP 	New trial (rep=1, index=5): OrderedDict([('this_trial', 6), ('tangram_set', 2)])
25.7937 	EXP 	one: autoDraw = False
25.7937 	EXP 	two: autoDraw = False
25.7937 	EXP 	three: autoDraw = False
25.7937 	EXP 	seven: autoDraw = False
25.7937 	EXP 	eight: autoDraw = False
25.7937 	EXP 	nine: autoDraw = False
25.7937 	EXP 	four: autoDraw = False
25.7937 	EXP 	five: autoDraw = False
25.7937 	EXP 	six: autoDraw = False
25.7937 	EXP 	ten: autoDraw = False
25.7937 	EXP 	eleven: autoDraw = False
25.7937 	EXP 	twelve: autoDraw = False
25.7937 	EXP 	gram01: autoDraw = False
25.7937 	EXP 	gram02: autoDraw = False
25.7937 	EXP 	gram03: autoDraw = False
25.7937 	EXP 	gram04: autoDraw = False
25.7937 	EXP 	gram05: autoDraw = False
25.7937 	EXP 	gram06: autoDraw = False
25.7937 	EXP 	gram07: autoDraw = False
25.7937 	EXP 	gram08: autoDraw = False
25.7937 	EXP 	gram09: autoDraw = False
25.7937 	EXP 	gram10: autoDraw = False
25.7937 	EXP 	gram11: autoDraw = False
25.7937 	EXP 	gram12: autoDraw = False
25.7937 	EXP 	easy_succ: autoDraw = False
25.7937 	EXP 	one: autoDraw = True
25.7937 	EXP 	two: autoDraw = True
25.7937 	EXP 	three: autoDraw = True
25.7937 	EXP 	seven: autoDraw = True
25.7937 	EXP 	eight: autoDraw = True
25.7937 	EXP 	nine: autoDraw = True
25.7937 	EXP 	four: autoDraw = True
25.7937 	EXP 	five: autoDraw = True
25.7937 	EXP 	six: autoDraw = True
25.7937 	EXP 	ten: autoDraw = True
25.7937 	EXP 	eleven: autoDraw = True
25.7937 	EXP 	twelve: autoDraw = True
25.8136 	EXP 	gram01: autoDraw = True
25.8136 	EXP 	gram02: autoDraw = True
25.8136 	EXP 	gram03: autoDraw = True
25.8136 	EXP 	gram04: autoDraw = True
25.8136 	EXP 	gram05: autoDraw = True
25.8136 	EXP 	gram06: autoDraw = True
25.8136 	EXP 	gram07: autoDraw = True
25.8136 	EXP 	gram08: autoDraw = True
25.8136 	EXP 	gram09: autoDraw = True
25.8136 	EXP 	gram10: autoDraw = True
25.8136 	EXP 	gram11: autoDraw = True
25.8136 	EXP 	gram12: autoDraw = True
25.8136 	EXP 	easy_succ: autoDraw = True
25.8227 	DATA 	Mouse:  Left button up, pos=(592,541)
25.9012 	DATA 	Mouse: Left button down, pos=(592,541)
25.9388 	EXP 	New trial (rep=2, index=0): OrderedDict([('this_trial', 1), ('tangram_set', 1)])
25.9504 	EXP 	one: autoDraw = False
25.9504 	EXP 	two: autoDraw = False
25.9504 	EXP 	three: autoDraw = False
25.9504 	EXP 	seven: autoDraw = False
25.9504 	EXP 	eight: autoDraw = False
25.9504 	EXP 	nine: autoDraw = False
25.9504 	EXP 	four: autoDraw = False
25.9504 	EXP 	five: autoDraw = False
25.9504 	EXP 	six: autoDraw = False
25.9504 	EXP 	ten: autoDraw = False
25.9504 	EXP 	eleven: autoDraw = False
25.9504 	EXP 	twelve: autoDraw = False
25.9504 	EXP 	gram01: autoDraw = False
25.9504 	EXP 	gram02: autoDraw = False
25.9504 	EXP 	gram03: autoDraw = False
25.9504 	EXP 	gram04: autoDraw = False
25.9504 	EXP 	gram05: autoDraw = False
25.9504 	EXP 	gram06: autoDraw = False
25.9504 	EXP 	gram07: autoDraw = False
25.9504 	EXP 	gram08: autoDraw = False
25.9504 	EXP 	gram09: autoDraw = False
25.9504 	EXP 	gram10: autoDraw = False
25.9504 	EXP 	gram11: autoDraw = False
25.9504 	EXP 	gram12: autoDraw = False
25.9504 	EXP 	easy_succ: autoDraw = False
25.9504 	EXP 	one: autoDraw = True
25.9504 	EXP 	two: autoDraw = True
25.9504 	EXP 	three: autoDraw = True
25.9504 	EXP 	seven: autoDraw = True
25.9504 	EXP 	eight: autoDraw = True
25.9504 	EXP 	nine: autoDraw = True
25.9504 	EXP 	four: autoDraw = True
25.9504 	EXP 	five: autoDraw = True
25.9504 	EXP 	six: autoDraw = True
25.9504 	EXP 	ten: autoDraw = True
25.9504 	EXP 	eleven: autoDraw = True
25.9504 	EXP 	twelve: autoDraw = True
25.9660 	EXP 	gram01: autoDraw = True
25.9660 	EXP 	gram02: autoDraw = True
25.9660 	EXP 	gram03: autoDraw = True
25.9660 	EXP 	gram04: autoDraw = True
25.9660 	EXP 	gram05: autoDraw = True
25.9660 	EXP 	gram06: autoDraw = True
25.9660 	EXP 	gram07: autoDraw = True
25.9660 	EXP 	gram08: autoDraw = True
25.9660 	EXP 	gram09: autoDraw = True
25.9660 	EXP 	gram10: autoDraw = True
25.9660 	EXP 	gram11: autoDraw = True
25.9660 	EXP 	gram12: autoDraw = True
25.9660 	EXP 	easy_succ: autoDraw = True
25.9670 	DATA 	Mouse:  Left button up, pos=(592,541)
26.0567 	DATA 	Mouse: Left button down, pos=(592,541)
26.1078 	EXP 	New trial (rep=2, index=1): OrderedDict([('this_trial', 2), ('tangram_set', 1)])
26.1108 	DATA 	Mouse:  Left button up, pos=(592,541)
26.1252 	EXP 	one: autoDraw = False
26.1252 	EXP 	two: autoDraw = False
26.1252 	EXP 	three: autoDraw = False
26.1252 	EXP 	seven: autoDraw = False
26.1252 	EXP 	eight: autoDraw = False
26.1252 	EXP 	nine: autoDraw = False
26.1252 	EXP 	four: autoDraw = False
26.1252 	EXP 	five: autoDraw = False
26.1252 	EXP 	six: autoDraw = False
26.1252 	EXP 	ten: autoDraw = False
26.1252 	EXP 	eleven: autoDraw = False
26.1252 	EXP 	twelve: autoDraw = False
26.1252 	EXP 	gram01: autoDraw = False
26.1252 	EXP 	gram02: autoDraw = False
26.1252 	EXP 	gram03: autoDraw = False
26.1252 	EXP 	gram04: autoDraw = False
26.1252 	EXP 	gram05: autoDraw = False
26.1252 	EXP 	gram06: autoDraw = False
26.1252 	EXP 	gram07: autoDraw = False
26.1252 	EXP 	gram08: autoDraw = False
26.1252 	EXP 	gram09: autoDraw = False
26.1252 	EXP 	gram10: autoDraw = False
26.1252 	EXP 	gram11: autoDraw = False
26.1252 	EXP 	gram12: autoDraw = False
26.1252 	EXP 	easy_succ: autoDraw = False
26.1252 	EXP 	one: autoDraw = True
26.1252 	EXP 	two: autoDraw = True
26.1252 	EXP 	three: autoDraw = True
26.1252 	EXP 	seven: autoDraw = True
26.1252 	EXP 	eight: autoDraw = True
26.1252 	EXP 	nine: autoDraw = True
26.1252 	EXP 	four: autoDraw = True
26.1252 	EXP 	five: autoDraw = True
26.1252 	EXP 	six: autoDraw = True
26.1252 	EXP 	ten: autoDraw = True
26.1252 	EXP 	eleven: autoDraw = True
26.1252 	EXP 	twelve: autoDraw = True
26.1483 	EXP 	gram01: autoDraw = True
26.1483 	EXP 	gram02: autoDraw = True
26.1483 	EXP 	gram03: autoDraw = True
26.1483 	EXP 	gram04: autoDraw = True
26.1483 	EXP 	gram05: autoDraw = True
26.1483 	EXP 	gram06: autoDraw = True
26.1483 	EXP 	gram07: autoDraw = True
26.1483 	EXP 	gram08: autoDraw = True
26.1483 	EXP 	gram09: autoDraw = True
26.1483 	EXP 	gram10: autoDraw = True
26.1483 	EXP 	gram11: autoDraw = True
26.1483 	EXP 	gram12: autoDraw = True
26.1483 	EXP 	easy_succ: autoDraw = True
26.2082 	DATA 	Mouse: Left button down, pos=(592,541)
26.2685 	EXP 	New trial (rep=2, index=2): OrderedDict([('this_trial', 3), ('tangram_set', 1)])
26.2716 	DATA 	Mouse:  Left button up, pos=(592,541)
26.2820 	EXP 	one: autoDraw = False
26.2820 	EXP 	two: autoDraw = False
26.2820 	EXP 	three: autoDraw = False
26.2820 	EXP 	seven: autoDraw = False
26.2820 	EXP 	eight: autoDraw = False
26.2820 	EXP 	nine: autoDraw = False
26.2820 	EXP 	four: autoDraw = False
26.2820 	EXP 	five: autoDraw = False
26.2820 	EXP 	six: autoDraw = False
26.2820 	EXP 	ten: autoDraw = False
26.2820 	EXP 	eleven: autoDraw = False
26.2820 	EXP 	twelve: autoDraw = False
26.2820 	EXP 	gram01: autoDraw = False
26.2820 	EXP 	gram02: autoDraw = False
26.2820 	EXP 	gram03: autoDraw = False
26.2820 	EXP 	gram04: autoDraw = False
26.2820 	EXP 	gram05: autoDraw = False
26.2820 	EXP 	gram06: autoDraw = False
26.2820 	EXP 	gram07: autoDraw = False
26.2820 	EXP 	gram08: autoDraw = False
26.2820 	EXP 	gram09: autoDraw = False
26.2820 	EXP 	gram10: autoDraw = False
26.2820 	EXP 	gram11: autoDraw = False
26.2820 	EXP 	gram12: autoDraw = False
26.2820 	EXP 	easy_succ: autoDraw = False
26.2820 	EXP 	one: autoDraw = True
26.2820 	EXP 	two: autoDraw = True
26.2820 	EXP 	three: autoDraw = True
26.2820 	EXP 	seven: autoDraw = True
26.2820 	EXP 	eight: autoDraw = True
26.2820 	EXP 	nine: autoDraw = True
26.2820 	EXP 	four: autoDraw = True
26.2820 	EXP 	five: autoDraw = True
26.2820 	EXP 	six: autoDraw = True
26.2820 	EXP 	ten: autoDraw = True
26.2820 	EXP 	eleven: autoDraw = True
26.2820 	EXP 	twelve: autoDraw = True
26.3003 	EXP 	gram01: autoDraw = True
26.3003 	EXP 	gram02: autoDraw = True
26.3003 	EXP 	gram03: autoDraw = True
26.3003 	EXP 	gram04: autoDraw = True
26.3003 	EXP 	gram05: autoDraw = True
26.3003 	EXP 	gram06: autoDraw = True
26.3003 	EXP 	gram07: autoDraw = True
26.3003 	EXP 	gram08: autoDraw = True
26.3003 	EXP 	gram09: autoDraw = True
26.3003 	EXP 	gram10: autoDraw = True
26.3003 	EXP 	gram11: autoDraw = True
26.3003 	EXP 	gram12: autoDraw = True
26.3003 	EXP 	easy_succ: autoDraw = True
26.3574 	DATA 	Mouse: Left button down, pos=(592,541)
26.4090 	EXP 	New trial (rep=2, index=3): OrderedDict([('this_trial', 4), ('tangram_set', 2)])
26.4263 	EXP 	one: autoDraw = False
26.4263 	EXP 	two: autoDraw = False
26.4263 	EXP 	three: autoDraw = False
26.4263 	EXP 	seven: autoDraw = False
26.4263 	EXP 	eight: autoDraw = False
26.4263 	EXP 	nine: autoDraw = False
26.4263 	EXP 	four: autoDraw = False
26.4263 	EXP 	five: autoDraw = False
26.4263 	EXP 	six: autoDraw = False
26.4263 	EXP 	ten: autoDraw = False
26.4263 	EXP 	eleven: autoDraw = False
26.4263 	EXP 	twelve: autoDraw = False
26.4263 	EXP 	gram01: autoDraw = False
26.4263 	EXP 	gram02: autoDraw = False
26.4263 	EXP 	gram03: autoDraw = False
26.4263 	EXP 	gram04: autoDraw = False
26.4263 	EXP 	gram05: autoDraw = False
26.4263 	EXP 	gram06: autoDraw = False
26.4263 	EXP 	gram07: autoDraw = False
26.4263 	EXP 	gram08: autoDraw = False
26.4263 	EXP 	gram09: autoDraw = False
26.4263 	EXP 	gram10: autoDraw = False
26.4263 	EXP 	gram11: autoDraw = False
26.4263 	EXP 	gram12: autoDraw = False
26.4263 	EXP 	easy_succ: autoDraw = False
26.4263 	EXP 	one: autoDraw = True
26.4263 	EXP 	two: autoDraw = True
26.4263 	EXP 	three: autoDraw = True
26.4263 	EXP 	seven: autoDraw = True
26.4263 	EXP 	eight: autoDraw = True
26.4263 	EXP 	nine: autoDraw = True
26.4263 	EXP 	four: autoDraw = True
26.4263 	EXP 	five: autoDraw = True
26.4263 	EXP 	six: autoDraw = True
26.4263 	EXP 	ten: autoDraw = True
26.4263 	EXP 	eleven: autoDraw = True
26.4263 	EXP 	twelve: autoDraw = True
26.4328 	DATA 	Mouse:  Left button up, pos=(592,541)
26.4470 	EXP 	gram01: autoDraw = True
26.4470 	EXP 	gram02: autoDraw = True
26.4470 	EXP 	gram03: autoDraw = True
26.4470 	EXP 	gram04: autoDraw = True
26.4470 	EXP 	gram05: autoDraw = True
26.4470 	EXP 	gram06: autoDraw = True
26.4470 	EXP 	gram07: autoDraw = True
26.4470 	EXP 	gram08: autoDraw = True
26.4470 	EXP 	gram09: autoDraw = True
26.4470 	EXP 	gram10: autoDraw = True
26.4470 	EXP 	gram11: autoDraw = True
26.4470 	EXP 	gram12: autoDraw = True
26.4470 	EXP 	easy_succ: autoDraw = True
26.5038 	DATA 	Mouse: Left button down, pos=(592,541)
26.5526 	EXP 	New trial (rep=2, index=4): OrderedDict([('this_trial', 5), ('tangram_set', 2)])
26.5702 	EXP 	one: autoDraw = False
26.5702 	EXP 	two: autoDraw = False
26.5702 	EXP 	three: autoDraw = False
26.5702 	EXP 	seven: autoDraw = False
26.5702 	EXP 	eight: autoDraw = False
26.5702 	EXP 	nine: autoDraw = False
26.5702 	EXP 	four: autoDraw = False
26.5702 	EXP 	five: autoDraw = False
26.5702 	EXP 	six: autoDraw = False
26.5702 	EXP 	ten: autoDraw = False
26.5702 	EXP 	eleven: autoDraw = False
26.5702 	EXP 	twelve: autoDraw = False
26.5702 	EXP 	gram01: autoDraw = False
26.5702 	EXP 	gram02: autoDraw = False
26.5702 	EXP 	gram03: autoDraw = False
26.5702 	EXP 	gram04: autoDraw = False
26.5702 	EXP 	gram05: autoDraw = False
26.5702 	EXP 	gram06: autoDraw = False
26.5702 	EXP 	gram07: autoDraw = False
26.5702 	EXP 	gram08: autoDraw = False
26.5702 	EXP 	gram09: autoDraw = False
26.5702 	EXP 	gram10: autoDraw = False
26.5702 	EXP 	gram11: autoDraw = False
26.5702 	EXP 	gram12: autoDraw = False
26.5702 	EXP 	easy_succ: autoDraw = False
26.5702 	EXP 	one: autoDraw = True
26.5702 	EXP 	two: autoDraw = True
26.5702 	EXP 	three: autoDraw = True
26.5702 	EXP 	seven: autoDraw = True
26.5702 	EXP 	eight: autoDraw = True
26.5702 	EXP 	nine: autoDraw = True
26.5702 	EXP 	four: autoDraw = True
26.5702 	EXP 	five: autoDraw = True
26.5702 	EXP 	six: autoDraw = True
26.5702 	EXP 	ten: autoDraw = True
26.5702 	EXP 	eleven: autoDraw = True
26.5702 	EXP 	twelve: autoDraw = True
26.5879 	EXP 	gram01: autoDraw = True
26.5879 	EXP 	gram02: autoDraw = True
26.5879 	EXP 	gram03: autoDraw = True
26.5879 	EXP 	gram04: autoDraw = True
26.5879 	EXP 	gram05: autoDraw = True
26.5879 	EXP 	gram06: autoDraw = True
26.5879 	EXP 	gram07: autoDraw = True
26.5879 	EXP 	gram08: autoDraw = True
26.5879 	EXP 	gram09: autoDraw = True
26.5879 	EXP 	gram10: autoDraw = True
26.5879 	EXP 	gram11: autoDraw = True
26.5879 	EXP 	gram12: autoDraw = True
26.5879 	EXP 	easy_succ: autoDraw = True
26.6023 	DATA 	Mouse:  Left button up, pos=(592,541)
26.6916 	DATA 	Mouse: Left button down, pos=(592,541)
26.7518 	EXP 	New trial (rep=2, index=5): OrderedDict([('this_trial', 6), ('tangram_set', 2)])
26.7549 	DATA 	Mouse:  Left button up, pos=(592,541)
26.7658 	EXP 	one: autoDraw = False
26.7658 	EXP 	two: autoDraw = False
26.7658 	EXP 	three: autoDraw = False
26.7658 	EXP 	seven: autoDraw = False
26.7658 	EXP 	eight: autoDraw = False
26.7658 	EXP 	nine: autoDraw = False
26.7658 	EXP 	four: autoDraw = False
26.7658 	EXP 	five: autoDraw = False
26.7658 	EXP 	six: autoDraw = False
26.7658 	EXP 	ten: autoDraw = False
26.7658 	EXP 	eleven: autoDraw = False
26.7658 	EXP 	twelve: autoDraw = False
26.7658 	EXP 	gram01: autoDraw = False
26.7658 	EXP 	gram02: autoDraw = False
26.7658 	EXP 	gram03: autoDraw = False
26.7658 	EXP 	gram04: autoDraw = False
26.7658 	EXP 	gram05: autoDraw = False
26.7658 	EXP 	gram06: autoDraw = False
26.7658 	EXP 	gram07: autoDraw = False
26.7658 	EXP 	gram08: autoDraw = False
26.7658 	EXP 	gram09: autoDraw = False
26.7658 	EXP 	gram10: autoDraw = False
26.7658 	EXP 	gram11: autoDraw = False
26.7658 	EXP 	gram12: autoDraw = False
26.7658 	EXP 	easy_succ: autoDraw = False
26.7658 	EXP 	one: autoDraw = True
26.7658 	EXP 	two: autoDraw = True
26.7658 	EXP 	three: autoDraw = True
26.7658 	EXP 	seven: autoDraw = True
26.7658 	EXP 	eight: autoDraw = True
26.7658 	EXP 	nine: autoDraw = True
26.7658 	EXP 	four: autoDraw = True
26.7658 	EXP 	five: autoDraw = True
26.7658 	EXP 	six: autoDraw = True
26.7658 	EXP 	ten: autoDraw = True
26.7658 	EXP 	eleven: autoDraw = True
26.7658 	EXP 	twelve: autoDraw = True
26.7845 	EXP 	gram01: autoDraw = True
26.7845 	EXP 	gram02: autoDraw = True
26.7845 	EXP 	gram03: autoDraw = True
26.7845 	EXP 	gram04: autoDraw = True
26.7845 	EXP 	gram05: autoDraw = True
26.7845 	EXP 	gram06: autoDraw = True
26.7845 	EXP 	gram07: autoDraw = True
26.7845 	EXP 	gram08: autoDraw = True
26.7845 	EXP 	gram09: autoDraw = True
26.7845 	EXP 	gram10: autoDraw = True
26.7845 	EXP 	gram11: autoDraw = True
26.7845 	EXP 	gram12: autoDraw = True
26.7845 	EXP 	easy_succ: autoDraw = True
26.8414 	DATA 	Mouse: Left button down, pos=(592,541)
26.8959 	EXP 	one: autoDraw = False
26.8959 	EXP 	two: autoDraw = False
26.8959 	EXP 	three: autoDraw = False
26.8959 	EXP 	seven: autoDraw = False
26.8959 	EXP 	eight: autoDraw = False
26.8959 	EXP 	nine: autoDraw = False
26.8959 	EXP 	four: autoDraw = False
26.8959 	EXP 	five: autoDraw = False
26.8959 	EXP 	six: autoDraw = False
26.8959 	EXP 	ten: autoDraw = False
26.8959 	EXP 	eleven: autoDraw = False
26.8959 	EXP 	twelve: autoDraw = False
26.8959 	EXP 	gram01: autoDraw = False
26.8959 	EXP 	gram02: autoDraw = False
26.8959 	EXP 	gram03: autoDraw = False
26.8959 	EXP 	gram04: autoDraw = False
26.8959 	EXP 	gram05: autoDraw = False
26.8959 	EXP 	gram06: autoDraw = False
26.8959 	EXP 	gram07: autoDraw = False
26.8959 	EXP 	gram08: autoDraw = False
26.8959 	EXP 	gram09: autoDraw = False
26.8959 	EXP 	gram10: autoDraw = False
26.8959 	EXP 	gram11: autoDraw = False
26.8959 	EXP 	gram12: autoDraw = False
26.8959 	EXP 	easy_succ: autoDraw = False
27.0245 	EXP 	window1: mouseVisible = True
